population,state_code,state,date
1028.0,WA,Washington,1908/01
1091.0,WA,Washington,1909/01
1148.0,WA,Washington,1910/01
1167.0,WA,Washington,1911/01
1184.0,WA,Washington,1912/01
1209.0,WA,Washington,1913/01
1231.0,WA,Washington,1914/01
1239.0,WA,Washington,1915/01
1255.0,WA,Washington,1916/01
1287.0,WA,Washington,1917/01
1341.0,WA,Washington,1918/01
1333.0,WA,Washington,1919/01
1373.0,WA,Washington,1920/01
1405.0,WA,Washington,1921/01
1415.0,WA,Washington,1922/01
1433.0,WA,Washington,1923/01
1467.0,WA,Washington,1924/01
1494.0,WA,Washington,1925/01
1516.0,WA,Washington,1926/01
1538.0,WA,Washington,1927/01
1551.0,WA,Washington,1928/01
1555.0,WA,Washington,1929/01
1568.0,WA,Washington,1930/01
1581.0,WA,Washington,1931/01
1584.0,WA,Washington,1932/01
1592.0,WA,Washington,1933/01
1610.0,WA,Washington,1934/01
1629.0,WA,Washington,1935/01
1653.0,WA,Washington,1936/01
1681.0,WA,Washington,1937/01
1698.0,WA,Washington,1938/01
1715.0,WA,Washington,1939/01
1740.0,WA,Washington,1940/01
1789.0,WA,Washington,1941/01
1901.0,WA,Washington,1942/01
2027.0,WA,Washington,1943/01
2092.0,WA,Washington,1944/01
2206.0,WA,Washington,1945/01
2288.0,WA,Washington,1946/01
2211.0,WA,Washington,1947/01
2255.0,WA,Washington,1948/01
2294.0,WA,Washington,1949/01
2387.0,WA,Washington,1950/01
2424.0,WA,Washington,1951/01
2448.0,WA,Washington,1952/01
2466.0,WA,Washington,1953/01
2516.0,WA,Washington,1954/01
2604.0,WA,Washington,1955/01
2668.0,WA,Washington,1956/01
2724.0,WA,Washington,1957/01
2773.0,WA,Washington,1958/01
2821.0,WA,Washington,1959/01
2855.0,WA,Washington,1960/01
2882.0,WA,Washington,1961/01
2942.0,WA,Washington,1962/01
2955.0,WA,Washington,1963/01
2961.0,WA,Washington,1964/01
2967.0,WA,Washington,1965/01
3057.0,WA,Washington,1966/01
3174.0,WA,Washington,1967/01
3270.0,WA,Washington,1968/01
3343.0,WA,Washington,1969/01
3413.244,WA,Washington,1970/01
3447.553,WA,Washington,1971/01
3447.885,WA,Washington,1972/01
3478.782,WA,Washington,1973/01
3549.946,WA,Washington,1974/01
3621.339,WA,Washington,1975/01
3693.61,WA,Washington,1976/01
3776.05,WA,Washington,1977/01
3889.073,WA,Washington,1978/01
4017.632,WA,Washington,1979/01
4154.678,WA,Washington,1980/01
4235.731,WA,Washington,1981/01
4276.552,WA,Washington,1982/01
4300.266,WA,Washington,1983/01
4343.656,WA,Washington,1984/01
4400.098,WA,Washington,1985/01
4452.72,WA,Washington,1986/01
4531.901,WA,Washington,1987/01
4639.893,WA,Washington,1988/01
4746.316,WA,Washington,1989/01
4900.78,WA,Washington,1990/01
5013.443,WA,Washington,1991/01
5139.011,WA,Washington,1992/01
5247.704,WA,Washington,1993/01
5334.896,WA,Washington,1994/01
5431.024,WA,Washington,1995/01
5509.963,WA,Washington,1996/01
5604.105,WA,Washington,1997/01
5687.832,WA,Washington,1998/01
5756.361,WA,Washington,1999/01
5910.512,WA,Washington,2000/01
5985.722,WA,Washington,2001/01
6052.349,WA,Washington,2002/01
6104.115,WA,Washington,2003/01
6178.645,WA,Washington,2004/01
6257.305,WA,Washington,2005/01
6370.753,WA,Washington,2006/01
6461.587,WA,Washington,2007/01
6562.231,WA,Washington,2008/01
6667.426,WA,Washington,2009/01
6743.009,WA,Washington,2010/01
6827.479,WA,Washington,2011/01
6898.599,WA,Washington,2012/01
6966.252,WA,Washington,2013/01
7057.531,WA,Washington,2014/01
7167.287,WA,Washington,2015/01
7299.961,WA,Washington,2016/01
7427.951,WA,Washington,2017/01
7526.793,WA,Washington,2018/01
7614.024,WA,Washington,2019/01
7727.209,WA,Washington,2020/01
7743.76,WA,Washington,2021/01
7794.123,WA,Washington,2022/01
7857.32,WA,Washington,2023/01
7958.18,WA,Washington,2024/01
93.0,WY,Wyoming,1900/01
100.0,WY,Wyoming,1901/01
105.0,WY,Wyoming,1902/01
108.0,WY,Wyoming,1903/01
111.0,WY,Wyoming,1904/01
114.0,WY,Wyoming,1905/01
118.0,WY,Wyoming,1906/01
125.0,WY,Wyoming,1907/01
133.0,WY,Wyoming,1908/01
141.0,WY,Wyoming,1909/01
147.0,WY,Wyoming,1910/01
150.0,WY,Wyoming,1911/01
153.0,WY,Wyoming,1912/01
157.0,WY,Wyoming,1913/01
163.0,WY,Wyoming,1914/01
167.0,WY,Wyoming,1915/01
174.0,WY,Wyoming,1916/01
186.0,WY,Wyoming,1917/01
181.0,WY,Wyoming,1918/01
191.0,WY,Wyoming,1919/01
197.0,WY,Wyoming,1920/01
203.0,WY,Wyoming,1921/01
208.0,WY,Wyoming,1922/01
211.0,WY,Wyoming,1923/01
215.0,WY,Wyoming,1924/01
216.0,WY,Wyoming,1925/01
217.0,WY,Wyoming,1926/01
219.0,WY,Wyoming,1927/01
220.0,WY,Wyoming,1928/01
223.0,WY,Wyoming,1929/01
226.0,WY,Wyoming,1930/01
229.0,WY,Wyoming,1931/01
230.0,WY,Wyoming,1932/01
230.0,WY,Wyoming,1933/01
233.0,WY,Wyoming,1934/01
237.0,WY,Wyoming,1935/01
240.0,WY,Wyoming,1936/01
243.0,WY,Wyoming,1937/01
246.0,WY,Wyoming,1938/01
248.0,WY,Wyoming,1939/01
250.0,WY,Wyoming,1940/01
247.0,WY,Wyoming,1941/01
251.0,WY,Wyoming,1942/01
247.0,WY,Wyoming,1943/01
242.0,WY,Wyoming,1944/01
239.0,WY,Wyoming,1945/01
254.0,WY,Wyoming,1946/01
258.0,WY,Wyoming,1947/01
269.0,WY,Wyoming,1948/01
277.0,WY,Wyoming,1949/01
290.0,WY,Wyoming,1950/01
291.0,WY,Wyoming,1951/01
293.0,WY,Wyoming,1952/01
290.0,WY,Wyoming,1953/01
293.0,WY,Wyoming,1954/01
307.0,WY,Wyoming,1955/01
312.0,WY,Wyoming,1956/01
314.0,WY,Wyoming,1957/01
315.0,WY,Wyoming,1958/01
320.0,WY,Wyoming,1959/01
331.0,WY,Wyoming,1960/01
337.0,WY,Wyoming,1961/01
333.0,WY,Wyoming,1962/01
336.0,WY,Wyoming,1963/01
339.0,WY,Wyoming,1964/01
332.0,WY,Wyoming,1965/01
323.0,WY,Wyoming,1966/01
322.0,WY,Wyoming,1967/01
324.0,WY,Wyoming,1968/01
329.0,WY,Wyoming,1969/01
332.416,WY,Wyoming,1970/01
340.285,WY,Wyoming,1971/01
347.345,WY,Wyoming,1972/01
354.061,WY,Wyoming,1973/01
365.501,WY,Wyoming,1974/01
381.695,WY,Wyoming,1975/01
396.952,WY,Wyoming,1976/01
413.354,WY,Wyoming,1977/01
432.88,WY,Wyoming,1978/01
454.378,WY,Wyoming,1979/01
474.185,WY,Wyoming,1980/01
491.712,WY,Wyoming,1981/01
506.4,WY,Wyoming,1982/01
510.345,WY,Wyoming,1983/01
504.896,WY,Wyoming,1984/01
499.695,WY,Wyoming,1985/01
495.633,WY,Wyoming,1986/01
476.965,WY,Wyoming,1987/01
465.101,WY,Wyoming,1988/01
458.374,WY,Wyoming,1989/01
453.401,WY,Wyoming,1990/01
457.739,WY,Wyoming,1991/01
463.491,WY,Wyoming,1992/01
469.033,WY,Wyoming,1993/01
474.982,WY,Wyoming,1994/01
478.447,WY,Wyoming,1995/01
480.085,WY,Wyoming,1996/01
480.031,WY,Wyoming,1997/01
480.045,WY,Wyoming,1998/01
479.602,WY,Wyoming,1999/01
494.3,WY,Wyoming,2000/01
494.657,WY,Wyoming,2001/01
500.017,WY,Wyoming,2002/01
503.453,WY,Wyoming,2003/01
509.106,WY,Wyoming,2004/01
514.157,WY,Wyoming,2005/01
522.667,WY,Wyoming,2006/01
534.876,WY,Wyoming,2007/01
546.043,WY,Wyoming,2008/01
559.851,WY,Wyoming,2009/01
564.531,WY,Wyoming,2010/01
567.491,WY,Wyoming,2011/01
576.656,WY,Wyoming,2012/01
582.62,WY,Wyoming,2013/01
583.159,WY,Wyoming,2014/01
586.389,WY,Wyoming,2015/01
585.243,WY,Wyoming,2016/01
579.994,WY,Wyoming,2017/01
579.054,WY,Wyoming,2018/01
580.116,WY,Wyoming,2019/01
577.681,WY,Wyoming,2020/01
579.636,WY,Wyoming,2021/01
581.978,WY,Wyoming,2022/01
585.067,WY,Wyoming,2023/01
587.618,WY,Wyoming,2024/01
135.0,AK,Alaska,1950/01
158.0,AK,Alaska,1951/01
189.0,AK,Alaska,1952/01
205.0,AK,Alaska,1953/01
215.0,AK,Alaska,1954/01
222.0,AK,Alaska,1955/01
224.0,AK,Alaska,1956/01
231.0,AK,Alaska,1957/01
224.0,AK,Alaska,1958/01
224.0,AK,Alaska,1959/01
229.0,AK,Alaska,1960/01
238.0,AK,Alaska,1961/01
246.0,AK,Alaska,1962/01
256.0,AK,Alaska,1963/01
263.0,AK,Alaska,1964/01
271.0,AK,Alaska,1965/01
271.0,AK,Alaska,1966/01
278.0,AK,Alaska,1967/01
285.0,AK,Alaska,1968/01
296.0,AK,Alaska,1969/01
302.583,AK,Alaska,1970/01
315.51,AK,Alaska,1971/01
324.464,AK,Alaska,1972/01
330.543,AK,Alaska,1973/01
341.063,AK,Alaska,1974/01
376.17,AK,Alaska,1975/01
400.969,AK,Alaska,1976/01
403.436,AK,Alaska,1977/01
404.766,AK,Alaska,1978/01
402.753,AK,Alaska,1979/01
405.315,AK,Alaska,1980/01
418.491,AK,Alaska,1981/01
449.606,AK,Alaska,1982/01
488.417,AK,Alaska,1983/01
513.702,AK,Alaska,1984/01
532.495,AK,Alaska,1985/01
544.268,AK,Alaska,1986/01
539.309,AK,Alaska,1987/01
541.983,AK,Alaska,1988/01
547.159,AK,Alaska,1989/01
553.12,AK,Alaska,1990/01
569.273,AK,Alaska,1991/01
587.073,AK,Alaska,1992/01
596.993,AK,Alaska,1993/01
600.624,AK,Alaska,1994/01
601.345,AK,Alaska,1995/01
604.918,AK,Alaska,1996/01
608.846,AK,Alaska,1997/01
615.205,AK,Alaska,1998/01
619.5,AK,Alaska,1999/01
627.963,AK,Alaska,2000/01
633.714,AK,Alaska,2001/01
642.337,AK,Alaska,2002/01
648.414,AK,Alaska,2003/01
659.286,AK,Alaska,2004/01
666.946,AK,Alaska,2005/01
675.302,AK,Alaska,2006/01
680.3,AK,Alaska,2007/01
687.455,AK,Alaska,2008/01
698.895,AK,Alaska,2009/01
713.982,AK,Alaska,2010/01
722.349,AK,Alaska,2011/01
730.81,AK,Alaska,2012/01
737.626,AK,Alaska,2013/01
737.075,AK,Alaska,2014/01
738.43,AK,Alaska,2015/01
742.575,AK,Alaska,2016/01
740.983,AK,Alaska,2017/01
736.624,AK,Alaska,2018/01
733.603,AK,Alaska,2019/01
733.017,AK,Alaska,2020/01
734.42,AK,Alaska,2021/01
734.442,AK,Alaska,2022/01
736.51,AK,Alaska,2023/01
740.133,AK,Alaska,2024/01
1490.0,CA,California,1900/01
1550.0,CA,California,1901/01
1623.0,CA,California,1902/01
1702.0,CA,California,1903/01
1792.0,CA,California,1904/01
1893.0,CA,California,1905/01
1976.0,CA,California,1906/01
2054.0,CA,California,1907/01
2161.0,CA,California,1908/01
2282.0,CA,California,1909/01
2406.0,CA,California,1910/01
2534.0,CA,California,1911/01
2668.0,CA,California,1912/01
2811.0,CA,California,1913/01
2934.0,CA,California,1914/01
3008.0,CA,California,1915/01
3071.0,CA,California,1916/01
3171.0,CA,California,1917/01
3262.0,CA,California,1918/01
3339.0,CA,California,1919/01
3554.0,CA,California,1920/01
3795.0,CA,California,1921/01
3991.0,CA,California,1922/01
4270.0,CA,California,1923/01
4541.0,CA,California,1924/01
4730.0,CA,California,1925/01
4929.0,CA,California,1926/01
5147.0,CA,California,1927/01
5344.0,CA,California,1928/01
5531.0,CA,California,1929/01
5711.0,CA,California,1930/01
5824.0,CA,California,1931/01
5894.0,CA,California,1932/01
5963.0,CA,California,1933/01
6060.0,CA,California,1934/01
6175.0,CA,California,1935/01
6341.0,CA,California,1936/01
6528.0,CA,California,1937/01
6656.0,CA,California,1938/01
6785.0,CA,California,1939/01
6950.0,CA,California,1940/01
7237.0,CA,California,1941/01
7735.0,CA,California,1942/01
8506.0,CA,California,1943/01
8945.0,CA,California,1944/01
9344.0,CA,California,1945/01
9559.0,CA,California,1946/01
9832.0,CA,California,1947/01
10064.0,CA,California,1948/01
10337.0,CA,California,1949/01
10677.0,CA,California,1950/01
11134.0,CA,California,1951/01
11635.0,CA,California,1952/01
12251.0,CA,California,1953/01
12746.0,CA,California,1954/01
13133.0,CA,California,1955/01
13713.0,CA,California,1956/01
14264.0,CA,California,1957/01
14880.0,CA,California,1958/01
15467.0,CA,California,1959/01
15870.0,CA,California,1960/01
16497.0,CA,California,1961/01
17072.0,CA,California,1962/01
17668.0,CA,California,1963/01
18151.0,CA,California,1964/01
18585.0,CA,California,1965/01
18858.0,CA,California,1966/01
19176.0,CA,California,1967/01
19394.0,CA,California,1968/01
19711.0,CA,California,1969/01
19971.069,CA,California,1970/01
20345.939,CA,California,1971/01
20585.469,CA,California,1972/01
20868.728,CA,California,1973/01
21173.865,CA,California,1974/01
21537.849,CA,California,1975/01
21935.909,CA,California,1976/01
22352.396,CA,California,1977/01
22835.958,CA,California,1978/01
23256.88,CA,California,1979/01
23800.8,CA,California,1980/01
24285.933,CA,California,1981/01
24820.009,CA,California,1982/01
25360.026,CA,California,1983/01
25844.393,CA,California,1984/01
26441.109,CA,California,1985/01
27102.237,CA,California,1986/01
27777.158,CA,California,1987/01
28464.249,CA,California,1988/01
29218.164,CA,California,1989/01
29950.111,CA,California,1990/01
30414.114,CA,California,1991/01
30875.92,CA,California,1992/01
31147.208,CA,California,1993/01
31317.179,CA,California,1994/01
31493.525,CA,California,1995/01
31780.829,CA,California,1996/01
32217.708,CA,California,1997/01
32682.794,CA,California,1998/01
33145.121,CA,California,1999/01
33987.977,CA,California,2000/01
34479.458,CA,California,2001/01
34871.843,CA,California,2002/01
35253.159,CA,California,2003/01
35574.576,CA,California,2004/01
35827.943,CA,California,2005/01
36021.202,CA,California,2006/01
36250.311,CA,California,2007/01
36604.337,CA,California,2008/01
36961.229,CA,California,2009/01
37319.55,CA,California,2010/01
37636.311,CA,California,2011/01
37944.551,CA,California,2012/01
38253.768,CA,California,2013/01
38586.706,CA,California,2014/01
38904.296,CA,California,2015/01
39149.186,CA,California,2016/01
39337.785,CA,California,2017/01
39437.463,CA,California,2018/01
39437.61,CA,California,2019/01
39521.958,CA,California,2020/01
39142.565,CA,California,2021/01
39142.414,CA,California,2022/01
39198.693,CA,California,2023/01
39431.263,CA,California,2024/01
1858.0,VA,Virginia,1900/01
1887.0,VA,Virginia,1901/01
1894.0,VA,Virginia,1902/01
1890.0,VA,Virginia,1903/01
1889.0,VA,Virginia,1904/01
1917.0,VA,Virginia,1905/01
1942.0,VA,Virginia,1906/01
1952.0,VA,Virginia,1907/01
1994.0,VA,Virginia,1908/01
2038.0,VA,Virginia,1909/01
2071.0,VA,Virginia,1910/01
2092.0,VA,Virginia,1911/01
2122.0,VA,Virginia,1912/01
2176.0,VA,Virginia,1913/01
2241.0,VA,Virginia,1914/01
2294.0,VA,Virginia,1915/01
2316.0,VA,Virginia,1916/01
2313.0,VA,Virginia,1917/01
2359.0,VA,Virginia,1918/01
2318.0,VA,Virginia,1919/01
2347.0,VA,Virginia,1920/01
2395.0,VA,Virginia,1921/01
2412.0,VA,Virginia,1922/01
2423.0,VA,Virginia,1923/01
2426.0,VA,Virginia,1924/01
2423.0,VA,Virginia,1925/01
2419.0,VA,Virginia,1926/01
2433.0,VA,Virginia,1927/01
2435.0,VA,Virginia,1928/01
2425.0,VA,Virginia,1929/01
2427.0,VA,Virginia,1930/01
2445.0,VA,Virginia,1931/01
2452.0,VA,Virginia,1932/01
2460.0,VA,Virginia,1933/01
2485.0,VA,Virginia,1934/01
2520.0,VA,Virginia,1935/01
2552.0,VA,Virginia,1936/01
2590.0,VA,Virginia,1937/01
2638.0,VA,Virginia,1938/01
2670.0,VA,Virginia,1939/01
2720.0,VA,Virginia,1940/01
2855.0,VA,Virginia,1941/01
3038.0,VA,Virginia,1942/01
3130.0,VA,Virginia,1943/01
3248.0,VA,Virginia,1944/01
3193.0,VA,Virginia,1945/01
3212.0,VA,Virginia,1946/01
3201.0,VA,Virginia,1947/01
3207.0,VA,Virginia,1948/01
3292.0,VA,Virginia,1949/01
3315.0,VA,Virginia,1950/01
3434.0,VA,Virginia,1951/01
3504.0,VA,Virginia,1952/01
3557.0,VA,Virginia,1953/01
3555.0,VA,Virginia,1954/01
3588.0,VA,Virginia,1955/01
3722.0,VA,Virginia,1956/01
3844.0,VA,Virginia,1957/01
3914.0,VA,Virginia,1958/01
3951.0,VA,Virginia,1959/01
3986.0,VA,Virginia,1960/01
4095.0,VA,Virginia,1961/01
4180.0,VA,Virginia,1962/01
4276.0,VA,Virginia,1963/01
4357.0,VA,Virginia,1964/01
4411.0,VA,Virginia,1965/01
4456.0,VA,Virginia,1966/01
4508.0,VA,Virginia,1967/01
4558.0,VA,Virginia,1968/01
4614.0,VA,Virginia,1969/01
4651.448,VA,Virginia,1970/01
4750.838,VA,Virginia,1971/01
4824.472,VA,Virginia,1972/01
4901.292,VA,Virginia,1973/01
4971.069,VA,Virginia,1974/01
5047.395,VA,Virginia,1975/01
5121.863,VA,Virginia,1976/01
5193.112,VA,Virginia,1977/01
5270.24,VA,Virginia,1978/01
5307.945,VA,Virginia,1979/01
5368.334,VA,Virginia,1980/01
5444.097,VA,Virginia,1981/01
5492.783,VA,Virginia,1982/01
5564.657,VA,Virginia,1983/01
5643.87,VA,Virginia,1984/01
5715.153,VA,Virginia,1985/01
5811.7,VA,Virginia,1986/01
5932.268,VA,Virginia,1987/01
6036.909,VA,Virginia,1988/01
6120.246,VA,Virginia,1989/01
6213.526,VA,Virginia,1990/01
6283.853,VA,Virginia,1991/01
6383.315,VA,Virginia,1992/01
6464.795,VA,Virginia,1993/01
6536.771,VA,Virginia,1994/01
6601.392,VA,Virginia,1995/01
6665.491,VA,Virginia,1996/01
6732.878,VA,Virginia,1997/01
6789.225,VA,Virginia,1998/01
6872.912,VA,Virginia,1999/01
7105.817,VA,Virginia,2000/01
7198.362,VA,Virginia,2001/01
7286.873,VA,Virginia,2002/01
7366.977,VA,Virginia,2003/01
7475.575,VA,Virginia,2004/01
7577.105,VA,Virginia,2005/01
7673.725,VA,Virginia,2006/01
7751.0,VA,Virginia,2007/01
7833.496,VA,Virginia,2008/01
7925.937,VA,Virginia,2009/01
8024.004,VA,Virginia,2010/01
8102.437,VA,Virginia,2011/01
8187.456,VA,Virginia,2012/01
8255.861,VA,Virginia,2013/01
8315.43,VA,Virginia,2014/01
8367.303,VA,Virginia,2015/01
8417.651,VA,Virginia,2016/01
8471.011,VA,Virginia,2017/01
8510.92,VA,Virginia,2018/01
8556.642,VA,Virginia,2019/01
8637.615,VA,Virginia,2020/01
8658.91,VA,Virginia,2021/01
8683.414,VA,Virginia,2022/01
8734.685,VA,Virginia,2023/01
8811.195,VA,Virginia,2024/01
403.0,SD,South Dakota,1900/01
418.0,SD,South Dakota,1901/01
431.0,SD,South Dakota,1902/01
437.0,SD,South Dakota,1903/01
452.0,SD,South Dakota,1904/01
461.0,SD,South Dakota,1905/01
477.0,SD,South Dakota,1906/01
498.0,SD,South Dakota,1907/01
527.0,SD,South Dakota,1908/01
553.0,SD,South Dakota,1909/01
590.0,SD,South Dakota,1910/01
602.0,SD,South Dakota,1911/01
592.0,SD,South Dakota,1912/01
584.0,SD,South Dakota,1913/01
581.0,SD,South Dakota,1914/01
585.0,SD,South Dakota,1915/01
595.0,SD,South Dakota,1916/01
599.0,SD,South Dakota,1917/01
570.0,SD,South Dakota,1918/01
606.0,SD,South Dakota,1919/01
640.0,SD,South Dakota,1920/01
652.0,SD,South Dakota,1921/01
660.0,SD,South Dakota,1922/01
669.0,SD,South Dakota,1923/01
673.0,SD,South Dakota,1924/01
682.0,SD,South Dakota,1925/01
683.0,SD,South Dakota,1926/01
682.0,SD,South Dakota,1927/01
685.0,SD,South Dakota,1928/01
690.0,SD,South Dakota,1929/01
693.0,SD,South Dakota,1930/01
694.0,SD,South Dakota,1931/01
692.0,SD,South Dakota,1932/01
690.0,SD,South Dakota,1933/01
682.0,SD,South Dakota,1934/01
674.0,SD,South Dakota,1935/01
666.0,SD,South Dakota,1936/01
656.0,SD,South Dakota,1937/01
649.0,SD,South Dakota,1938/01
645.0,SD,South Dakota,1939/01
641.0,SD,South Dakota,1940/01
613.0,SD,South Dakota,1941/01
589.0,SD,South Dakota,1942/01
587.0,SD,South Dakota,1943/01
565.0,SD,South Dakota,1944/01
579.0,SD,South Dakota,1945/01
588.0,SD,South Dakota,1946/01
601.0,SD,South Dakota,1947/01
612.0,SD,South Dakota,1948/01
631.0,SD,South Dakota,1949/01
655.0,SD,South Dakota,1950/01
655.0,SD,South Dakota,1951/01
651.0,SD,South Dakota,1952/01
648.0,SD,South Dakota,1953/01
655.0,SD,South Dakota,1954/01
663.0,SD,South Dakota,1955/01
670.0,SD,South Dakota,1956/01
666.0,SD,South Dakota,1957/01
656.0,SD,South Dakota,1958/01
667.0,SD,South Dakota,1959/01
683.0,SD,South Dakota,1960/01
693.0,SD,South Dakota,1961/01
705.0,SD,South Dakota,1962/01
708.0,SD,South Dakota,1963/01
701.0,SD,South Dakota,1964/01
692.0,SD,South Dakota,1965/01
683.0,SD,South Dakota,1966/01
671.0,SD,South Dakota,1967/01
669.0,SD,South Dakota,1968/01
668.0,SD,South Dakota,1969/01
666.257,SD,South Dakota,1970/01
671.297,SD,South Dakota,1971/01
677.234,SD,South Dakota,1972/01
678.715,SD,South Dakota,1973/01
679.585,SD,South Dakota,1974/01
681.042,SD,South Dakota,1975/01
686.39,SD,South Dakota,1976/01
688.48,SD,South Dakota,1977/01
688.58,SD,South Dakota,1978/01
688.335,SD,South Dakota,1979/01
690.851,SD,South Dakota,1980/01
689.584,SD,South Dakota,1981/01
690.597,SD,South Dakota,1982/01
693.008,SD,South Dakota,1983/01
697.249,SD,South Dakota,1984/01
698.402,SD,South Dakota,1985/01
696.034,SD,South Dakota,1986/01
696.036,SD,South Dakota,1987/01
698.165,SD,South Dakota,1988/01
696.701,SD,South Dakota,1989/01
696.667,SD,South Dakota,1990/01
701.445,SD,South Dakota,1991/01
708.698,SD,South Dakota,1992/01
716.258,SD,South Dakota,1993/01
723.038,SD,South Dakota,1994/01
728.251,SD,South Dakota,1995/01
730.699,SD,South Dakota,1996/01
730.855,SD,South Dakota,1997/01
730.789,SD,South Dakota,1998/01
733.133,SD,South Dakota,1999/01
755.844,SD,South Dakota,2000/01
757.972,SD,South Dakota,2001/01
760.02,SD,South Dakota,2002/01
763.729,SD,South Dakota,2003/01
770.396,SD,South Dakota,2004/01
775.493,SD,South Dakota,2005/01
783.033,SD,South Dakota,2006/01
791.623,SD,South Dakota,2007/01
799.124,SD,South Dakota,2008/01
807.067,SD,South Dakota,2009/01
816.193,SD,South Dakota,2010/01
823.74,SD,South Dakota,2011/01
833.859,SD,South Dakota,2012/01
842.751,SD,South Dakota,2013/01
849.67,SD,South Dakota,2014/01
854.663,SD,South Dakota,2015/01
863.693,SD,South Dakota,2016/01
873.732,SD,South Dakota,2017/01
879.386,SD,South Dakota,2018/01
887.127,SD,South Dakota,2019/01
887.948,SD,South Dakota,2020/01
896.492,SD,South Dakota,2021/01
909.723,SD,South Dakota,2022/01
918.305,SD,South Dakota,2023/01
924.669,SD,South Dakota,2024/01
498.0,HI,Hawaii,1950/01
514.0,HI,Hawaii,1951/01
517.0,HI,Hawaii,1952/01
510.0,HI,Hawaii,1953/01
505.0,HI,Hawaii,1954/01
539.0,HI,Hawaii,1955/01
559.0,HI,Hawaii,1956/01
584.0,HI,Hawaii,1957/01
605.0,HI,Hawaii,1958/01
622.0,HI,Hawaii,1959/01
642.0,HI,Hawaii,1960/01
659.0,HI,Hawaii,1961/01
684.0,HI,Hawaii,1962/01
682.0,HI,Hawaii,1963/01
700.0,HI,Hawaii,1964/01
704.0,HI,Hawaii,1965/01
710.0,HI,Hawaii,1966/01
723.0,HI,Hawaii,1967/01
734.0,HI,Hawaii,1968/01
750.0,HI,Hawaii,1969/01
769.913,HI,Hawaii,1970/01
801.644,HI,Hawaii,1971/01
828.331,HI,Hawaii,1972/01
851.595,HI,Hawaii,1973/01
867.978,HI,Hawaii,1974/01
886.16,HI,Hawaii,1975/01
904.191,HI,Hawaii,1976/01
918.259,HI,Hawaii,1977/01
931.584,HI,Hawaii,1978/01
953.306,HI,Hawaii,1979/01
967.71,HI,Hawaii,1980/01
978.195,HI,Hawaii,1981/01
993.78,HI,Hawaii,1982/01
1012.717,HI,Hawaii,1983/01
1027.922,HI,Hawaii,1984/01
1039.698,HI,Hawaii,1985/01
1051.762,HI,Hawaii,1986/01
1067.918,HI,Hawaii,1987/01
1079.828,HI,Hawaii,1988/01
1094.588,HI,Hawaii,1989/01
1112.703,HI,Hawaii,1990/01
1131.412,HI,Hawaii,1991/01
1149.926,HI,Hawaii,1992/01
1161.508,HI,Hawaii,1993/01
1173.903,HI,Hawaii,1994/01
1180.49,HI,Hawaii,1995/01
1184.434,HI,Hawaii,1996/01
1189.322,HI,Hawaii,1997/01
1190.472,HI,Hawaii,1998/01
1185.497,HI,Hawaii,1999/01
1213.519,HI,Hawaii,2000/01
1225.948,HI,Hawaii,2001/01
1239.613,HI,Hawaii,2002/01
1251.154,HI,Hawaii,2003/01
1273.569,HI,Hawaii,2004/01
1292.729,HI,Hawaii,2005/01
1309.731,HI,Hawaii,2006/01
1315.675,HI,Hawaii,2007/01
1332.213,HI,Hawaii,2008/01
1346.717,HI,Hawaii,2009/01
1364.004,HI,Hawaii,2010/01
1379.562,HI,Hawaii,2011/01
1395.199,HI,Hawaii,2012/01
1408.822,HI,Hawaii,2013/01
1415.335,HI,Hawaii,2014/01
1422.999,HI,Hawaii,2015/01
1428.885,HI,Hawaii,2016/01
1425.763,HI,Hawaii,2017/01
1423.102,HI,Hawaii,2018/01
1415.615,HI,Hawaii,2019/01
1451.252,HI,Hawaii,2020/01
1447.029,HI,Hawaii,2021/01
1440.359,HI,Hawaii,2022/01
1441.387,HI,Hawaii,2023/01
1446.146,HI,Hawaii,2024/01
1884.0,NJ,New Jersey,1900/01
1889.0,NJ,New Jersey,1901/01
1917.0,NJ,New Jersey,1902/01
1969.0,NJ,New Jersey,1903/01
2050.0,NJ,New Jersey,1904/01
2151.0,NJ,New Jersey,1905/01
2239.0,NJ,New Jersey,1906/01
2314.0,NJ,New Jersey,1907/01
2403.0,NJ,New Jersey,1908/01
2487.0,NJ,New Jersey,1909/01
2550.0,NJ,New Jersey,1910/01
2610.0,NJ,New Jersey,1911/01
2670.0,NJ,New Jersey,1912/01
2729.0,NJ,New Jersey,1913/01
2789.0,NJ,New Jersey,1914/01
2850.0,NJ,New Jersey,1915/01
2918.0,NJ,New Jersey,1916/01
2976.0,NJ,New Jersey,1917/01
3043.0,NJ,New Jersey,1918/01
3136.0,NJ,New Jersey,1919/01
3198.0,NJ,New Jersey,1920/01
3297.0,NJ,New Jersey,1921/01
3380.0,NJ,New Jersey,1922/01
3472.0,NJ,New Jersey,1923/01
3573.0,NJ,New Jersey,1924/01
3664.0,NJ,New Jersey,1925/01
3758.0,NJ,New Jersey,1926/01
3891.0,NJ,New Jersey,1927/01
3968.0,NJ,New Jersey,1928/01
3989.0,NJ,New Jersey,1929/01
4068.0,NJ,New Jersey,1930/01
4120.0,NJ,New Jersey,1931/01
4120.0,NJ,New Jersey,1932/01
4107.0,NJ,New Jersey,1933/01
4089.0,NJ,New Jersey,1934/01
